"entry_id","field_id","field_value","createdAt","updatedAt"
125,68,"41.14275","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
125,69,"41.14275","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
125,74,"298","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
126,84,"160.2126","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
126,85,"160.2126","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
126,74,"299","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
127,84,"139.1184","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
127,85,"139.1184","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
127,74,"300","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
128,82,"65.24340000000001","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
128,83,"65.24340000000001","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
128,74,"301","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
129,84,"275.94090000000006","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
129,85,"275.94090000000006","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
129,74,"301","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
130,74,"302","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
131,84,"75.5082","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
131,85,"75.5082","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
131,74,"302","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
132,74,"303","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
133,84,"251.69490000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
133,85,"251.69490000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
133,74,"303","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
134,74,"304","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
135,74,"305","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
136,84,"7.687799999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
136,85,"7.687799999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
136,74,"306","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
137,84,"75.05099999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
137,85,"75.05099999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
137,74,"307","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
138,84,"137.2878","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
138,85,"137.2878","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
138,74,"308","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
139,84,"229.2417","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
139,85,"229.2417","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
139,74,"309","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
140,68,"13.33325","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
140,69,"13.33325","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
140,74,"310","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
141,84,"464.5781999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
141,85,"464.5781999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
141,74,"311","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
142,74,"312","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
143,68,"26","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
143,69,"26","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
143,74,"312","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
144,82,"10.0764","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
144,83,"10.0764","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
144,74,"312","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
145,84,"101.4768","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
145,85,"101.4768","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
145,74,"312","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
146,82,"1327.9140000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
146,83,"1327.9140000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
146,74,"313","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
147,82,"215.9298","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
147,83,"215.9298","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
147,74,"314","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
148,84,"70.81739999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
148,85,"70.81739999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
148,74,"315","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
149,82,"198.7008","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
149,83,"198.7008","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
149,74,"316","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
150,84,"711.0269999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
150,85,"711.0269999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
150,74,"317","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
151,82,"117.4266","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
151,83,"117.4266","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
151,74,"318","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
152,84,"64.8666","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
152,85,"64.8666","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
152,74,"318","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
153,82,"18.8838","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
153,83,"18.8838","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
153,74,"319","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
154,84,"79.902","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
154,85,"79.902","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
154,74,"320","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
155,82,"47.7858","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
155,83,"47.7858","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
155,74,"321","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
156,82,"55.5576","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
156,83,"55.5576","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
156,74,"322","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
157,84,"246.14100000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
157,85,"246.14100000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
157,74,"322","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
158,84,"125.1036","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
158,85,"125.1036","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
158,74,"323","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
159,84,"111.10949999999998","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
159,85,"111.10949999999998","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
159,74,"324","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
160,84,"134.2305","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
160,85,"134.2305","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
160,74,"325","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
161,84,"457.0893000000001","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
161,85,"457.0893000000001","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
161,74,"326","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
162,84,"258.81659999999994","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
162,85,"258.81659999999994","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
162,74,"327","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
163,84,"147.5703","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
163,85,"147.5703","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
163,74,"328","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
164,84,"429.25950000000006","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
164,85,"429.25950000000006","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
164,74,"329","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
165,84,"140.9013","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
165,85,"140.9013","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
165,74,"330","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
167,84,"396.315","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
167,85,"396.315","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
167,74,"332","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
166,84,"368.0181","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
166,85,"368.0181","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
166,74,"331","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
168,84,"75.3075","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
168,85,"75.3075","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
168,74,"333","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
169,84,"137.2878","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
169,85,"137.2878","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
169,74,"334","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
171,82,"360.63239999999996","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
171,83,"360.63239999999996","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
171,74,"336","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
172,74,"337","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
173,68,"76.19049999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
173,69,"76.19049999999999","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
173,74,"337","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
174,84,"105.72120000000001","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
174,85,"105.72120000000001","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
174,74,"337","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
175,82,"20.282400000000003","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
175,83,"20.282400000000003","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
175,74,"338","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
176,84,"268.5384","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
176,85,"268.5384","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
176,74,"338","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
177,84,"273.1878","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
177,85,"273.1878","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
177,74,"339","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
178,82,"135.7278","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
178,83,"135.7278","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
178,74,"340","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
179,84,"278.4096","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
179,85,"278.4096","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
179,74,"340","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
180,84,"339.35130000000004","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
180,85,"339.35130000000004","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
180,74,"341","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
181,84,"239.36759999999998","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
181,85,"239.36759999999998","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
181,74,"342","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
182,84,"2158.6302","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
182,85,"2158.6302","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
182,74,"343","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
183,84,"71.38980000000001","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
183,85,"71.38980000000001","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
183,74,"344","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
184,84,"1251.0234","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
184,85,"1251.0234","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
184,74,"345","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
185,84,"308.33369999999996","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
185,85,"308.33369999999996","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
185,74,"346","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
186,68,"12.171500000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
186,69,"12.171500000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
186,74,"347","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
187,68,"20","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
187,69,"20","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
187,74,"348","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
188,84,"83.1357","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
188,85,"83.1357","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
188,74,"348","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
189,84,"182.3184","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
189,85,"182.3184","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
189,74,"349","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
190,68,"12.171500000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
190,69,"12.171500000000002","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
190,74,"350","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
191,84,"382.7259","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
191,85,"382.7259","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
191,74,"351","2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
192,84,"15.9246","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
192,85,"15.9246","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
192,74,"352","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
193,68,"12.171500000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
193,69,"12.171500000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
193,74,"353","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
195,82,"45.6132","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
195,83,"45.6132","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
195,74,"354","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
196,82,"94.04880000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
196,83,"94.04880000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
196,74,"355","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
197,84,"210.82229999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
197,85,"210.82229999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
197,74,"355","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
198,84,"228.4479","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
198,85,"228.4479","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
198,74,"356","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
199,84,"76.4487","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
199,85,"76.4487","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
199,74,"357","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
200,82,"272.7336","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
200,83,"272.7336","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
200,74,"358","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
201,84,"63.0378","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
201,85,"63.0378","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
201,74,"359","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
202,84,"422.29799999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
202,85,"422.29799999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
202,74,"360","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
203,84,"299.214","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
203,85,"299.214","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
203,74,"361","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
204,84,"140.58270000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
204,85,"140.58270000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
204,74,"362","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
205,68,"44.85725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
205,69,"44.85725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
205,74,"363","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
206,68,"93.4525","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
206,69,"93.4525","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
206,74,"364","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
207,68,"66.78575","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
207,69,"66.78575","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
207,74,"365","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
208,68,"12.857249999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
208,69,"12.857249999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
208,74,"366","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
209,84,"212.4126","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
209,85,"212.4126","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
209,74,"367","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
210,84,"61.77960000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
210,85,"61.77960000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
210,74,"368","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
211,84,"180.3051","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
211,85,"180.3051","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
211,74,"369","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
212,84,"161.85420000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
212,85,"161.85420000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
212,74,"370","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
213,84,"17.037","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
213,85,"17.037","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
213,74,"371","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
214,84,"228.88170000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
214,85,"228.88170000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
214,74,"372","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
215,82,"108.91380000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
215,83,"108.91380000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
215,74,"373","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
216,84,"32.949","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
216,85,"32.949","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
216,74,"373","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
217,68,"44.85725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
217,69,"44.85725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
217,74,"374","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
218,84,"44.407799999999995","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
218,85,"44.407799999999995","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
218,74,"374","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
219,74,"375","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
220,84,"94.9482","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
220,85,"94.9482","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
220,74,"376","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
221,84,"185.32350000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
221,85,"185.32350000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
221,74,"377","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
222,84,"278.9631","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
222,85,"278.9631","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
222,74,"378","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
223,84,"2442.8871","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
223,85,"2442.8871","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
223,74,"379","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
224,82,"35.1426","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
224,83,"35.1426","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
224,74,"380","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
225,84,"182.8125","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
225,85,"182.8125","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
225,74,"380","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
226,82,"109.125","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
226,83,"109.125","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
226,74,"381","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
227,84,"483.111","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
227,85,"483.111","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
227,74,"381","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
228,68,"70.47625","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
228,69,"70.47625","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
228,74,"382","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
229,82,"1161.8034","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
229,83,"1161.8034","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
229,74,"382","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
230,84,"2484.8631","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
230,85,"2484.8631","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
230,74,"382","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
231,82,"210.0666","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
231,83,"210.0666","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
231,74,"383","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
232,84,"257.1678","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
232,85,"257.1678","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
232,74,"384","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
233,82,"66.9342","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
233,83,"66.9342","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
233,74,"385","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
234,84,"531.6183","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
234,85,"531.6183","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
234,74,"385","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
235,84,"1935.7623","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
235,85,"1935.7623","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
235,74,"386","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
